Caller,CallerSignature,Callee,CalleeSignature,CalleeParameterTypes,ReturnType,IsVoidCall,CallerPackage,CallerLayer,CalleeLayer,LayerRelation,IsInternal,ResolutionQuality,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,ArgumentStaticTypes,Line,StandaloneStatement,ReturnUsed,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,InLoopCondition,InsideTry,InsideCatch,InsideFinally,ThrowsHandledLocally,InTernaryCondition,InsideLambda,InsideAnonymousClass,ReceiverCategory,ReceiverExpressionKind,ReceiverType,ReceiverOrigin,InvocationMode,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithExists,NameStartsWithDelete,NameStartsWithUpdate,NameStartsWithIs,NameStartsWithHas,NameContainsValidate,NameContainsCheck,BooleanLikeCall,CallerMethodNamePattern,CallerReturnType,CallerClassRole,CallerAnnotations,CallerTransactional,CallerTest,CallerRequestHandler,CallerOverride,CalleeAritySignature,ArgumentTypePattern,DistanceInCallChain,InternalResolutionQuality,CalleeModifiers,IsCollectionOperation,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,CalleeClassFanIn,CallerMethodOutDegreeCentrality,CallerClassOutDegreeCentrality,CalleeMethodInDegreeCentrality,CalleeClassInDegreeCentrality,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,BranchReturnsOnGuard,BranchThrowsOnGuard,BranchContinuesToInvocation,SameReceiverReferencedInGuard,SameArgumentReferencedInGuard,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,ReceiverIsDomainType,ReceiverIsCollectionType,ReceiverIsOptionalType,ReceiverIsStreamType,AnyArgumentIsProjectType,AnyArgumentIsExternalType,AnyArgumentIsDomainType,AnyArgumentIsCollectionType,AnyArgumentIsOptionalType,AnyArgumentIsPrimitiveLike,AnyArgumentIsStringLike,AnyArgumentIsBooleanLike,HasStringLiteralArg,HasNumericLiteralArg,HasCharLiteralArg,HasEnumArg,LiteralArgumentCount,CalleeDeclarationResolvable,CalleeTypeResolvable,ReceiverTypeResolvable,AllArgumentTypesResolvable,AnyArgumentTypeUnknown,HasKnownReturnType,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,AnyArgumentLooksLikeListener,InsideTransactionCallback,FollowsStateMutationNearby,CallerContainsMultipleDistinctCallees,SiblingInvocationCountInMethod,CrossLayerCall,CallsDependencyField,CallsDifferentProjectComponentType,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnValueIgnored,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksQueryMethod,CallerLooksCommandMethod,CallerLooksControllerMethod,CallerLooksFactoryMethod,CallerLooksValidatorMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,CalleeLooksFactoryMethod,CalleeLooksControllerMethod,CallerIsPublic,CallerIsPrivate,CallerIsProtected,CallerIsStatic,CallerIsAbstract,CalleeIsStatic,CalleeIsAbstract,CalleeIsPublic,CalleeIsPrivate,PreviousStatementKind,NextStatementKind,PreviousStatementContainsMutation,NextStatementUsesInvocationResult,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,ArgumentOrigins,AnyArgumentFromField,AnyArgumentFromParameter,AnyArgumentFromLocal,AnyArgumentFromInvocation,AnyArgumentFromConstructor,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Path#toString,java.nio.file.Path#toString(),NONE,java.lang.String,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,90,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,chained_call,CHAINED_INVOCATION,java.nio.file.Path,CHAINED,CHAINED,toString,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,1,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Path#getFileName,java.nio.file.Path#getFileName(),NONE,java.nio.file.Path,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,90,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,variable,VARIABLE,java.nio.file.Path,PARAMETER,INSTANCE,getFileName,query,true,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Files#newBufferedReader,java.nio.file.Files#newBufferedReader(java.nio.file.Path),java.nio.file.Path,java.io.BufferedReader,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.nio.file.Path,98,false,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,static_type,TYPE_ACCESS,void,STATIC,STATIC,newBufferedReader,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,0,EXTERNAL,UNKNOWN,false,23,16,1,1,0.06052632,0.13913043,0.00263158,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,NONE,false,false,false,false,false,LOCAL,false,false,true,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.Properties#load,java.util.Properties#load(java.io.Reader),java.io.Reader,void,true,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,org.springframework.samples.petclinic.system.var,99,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,variable,VARIABLE,java.util.Properties,LOCAL,INSTANCE,load,query,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,0,EXTERNAL,UNKNOWN,false,23,16,1,1,0.06052632,0.13913043,0.00263158,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,NONE,INVOCATION,false,false,false,false,false,LOCAL,false,false,true,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",java.lang.Object|java.lang.Object,java.util.Properties,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,2,false,false,false,true,java.lang.String|java.util.Properties,100,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,collection,VARIABLE,java.util.Map,LOCAL,INSTANCE,put,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,TWO,INVOCATION|VARIABLE,0,EXTERNAL,UNKNOWN,true,23,16,2,2,0.06052632,0.13913043,0.00526316,0.01739130,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,INVOCATION,NONE,false,false,false,false,false,INVOCATION|LOCAL,false,false,true,true,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Path#toString,java.nio.file.Path#toString(),NONE,java.lang.String,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,100,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,false,chained_call,CHAINED_INVOCATION,java.nio.file.Path,CHAINED,CHAINED,toString,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,1,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,INVOCATION,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Path#getFileName,java.nio.file.Path#getFileName(),NONE,java.nio.file.Path,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,100,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,variable,VARIABLE,java.nio.file.Path,LOCAL,INSTANCE,getFileName,query,true,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,23,16,2,1,0.06052632,0.13913043,0.00526316,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,INVOCATION,NONE,false,false,false,false,true,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.Map#get,java.util.Map#get(java.lang.Object),java.lang.Object,java.util.Properties,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.lang.String,105,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,collection,VARIABLE,java.util.Map,LOCAL,INSTANCE,get,query,true,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,0,EXTERNAL,UNKNOWN,true,23,16,1,2,0.06052632,0.13913043,0.00263158,0.01739130,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,IF,false,true,false,false,false,LOCAL,false,false,true,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),fail,fail(java.lang.String),java.lang.String,void,true,org.springframework.samples.petclinic.system,other,unknown,other->unknown,false,NO_DECLARING_TYPE,1,false,false,false,false,java.lang.String,107,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,domain_or_internal,THIS,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest,THIS,INSTANCE,fail,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ONE,BINARY,0,UNRESOLVED,UNKNOWN,false,23,16,2,25,0.06052632,0.13913043,0.00526316,0.21739130,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,RETURN,false,false,false,false,false,CtBinaryOperatorImpl,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.Properties#stringPropertyNames,java.util.Properties#stringPropertyNames(),NONE,java.util.Set,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,111,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,variable,VARIABLE,java.util.Properties,LOCAL,INSTANCE,stringPropertyNames,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,23,16,1,1,0.06052632,0.13913043,0.00263158,0.00869565,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,IF,LOCAL_VARIABLE,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.Map#entrySet,java.util.Map#entrySet(),NONE,java.util.Set,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,114,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,collection,VARIABLE,java.util.Map,LOCAL,INSTANCE,entrySet,other,false,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,23,16,1,2,0.06052632,0.13913043,0.00263158,0.01739130,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,IF,false,false,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.Map$Entry#getKey,java.util.Map$Entry#getKey(),NONE,java.lang.String,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,0,false,false,false,false,NONE,115,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,collection,VARIABLE,java.util.Map$Entry,LOCAL,INSTANCE,getKey,query,true,false,false,false,false,false,false,false,false,false,false,guard,void,other,Test,false,true,false,false,ZERO,NONE,0,EXTERNAL,UNKNOWN,false,23,16,1,1,0.06052632,0.13913043,0.00263158,0.00869565,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,NONE,IF,false,true,false,false,false,NONE,false,false,false,false,false,false,false,false,false,false,false,false
org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.lang.String#equals,java.lang.String#equals(java.lang.Object),java.lang.Object,boolean,false,org.springframework.samples.petclinic.system,other,external,other->external,false,RESOLVED_EXTERNAL,1,false,false,false,false,java.lang.String,118,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,false,variable,VARIABLE,java.lang.String,LOCAL,INSTANCE,equals,other,false,false,false,false,false,false,false,false,false,false,true,guard,void,other,Test,false,true,false,false,ONE,VARIABLE,0,EXTERNAL,UNKNOWN,false,23,16,2,3,0.06052632,0.13913043,0.00526316,0.02608696,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,0,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,36,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,LOCAL_VARIABLE,LOCAL_VARIABLE,false,false,false,false,false,LOCAL,false,false,true,false,false,false,false,false,false,false,false,false
