Caller,Callee,ReturnType,Package,IsInternal,ArgCount,Line
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,java.util.List#get,org.springframework.samples.petclinic.vet.Specialty,org.springframework.samples.petclinic.service,false,1,211
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.vet.Vet#getSpecialties,java.util.List,org.springframework.samples.petclinic.service,true,0,211
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,212
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,212
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.model.NamedEntity#getName,java.lang.String,org.springframework.samples.petclinic.service,true,0,212
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,java.util.List#get,org.springframework.samples.petclinic.vet.Specialty,org.springframework.samples.petclinic.service,false,1,212
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.vet.Vet#getSpecialties,java.util.List,org.springframework.samples.petclinic.service,true,0,212
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,218
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,219
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,219
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,220
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.service,true,1,222
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,java.util.Collection#size,int,org.springframework.samples.petclinic.service,false,0,223
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.owner.Pet#getVisits,java.util.Collection,org.springframework.samples.petclinic.service,true,0,223
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.owner.Visit#setDescription,void,org.springframework.samples.petclinic.service,true,1,225
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.owner.Owner#addVisit,void,org.springframework.samples.petclinic.service,true,2,227
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.model.BaseEntity#getId,java.lang.Integer,org.springframework.samples.petclinic.service,true,0,227
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,228
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,230
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,230
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,230
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.owner.Pet#getVisits,java.util.Collection,org.springframework.samples.petclinic.service,true,0,230
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldAddNewVisitForPet,org.springframework.samples.petclinic.service.value#getId,void,org.springframework.samples.petclinic.service,true,0,232
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,org.springframework.samples.petclinic.owner.OwnerRepository#findById,java.util.Optional,org.springframework.samples.petclinic.service,true,1,237
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,238
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,238
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,java.util.Optional#get,org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.service,false,0,239
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,org.springframework.samples.petclinic.owner.Owner#getPet,org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.service,true,1,241
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,org.springframework.samples.petclinic.owner.Pet#getVisits,java.util.Collection,org.springframework.samples.petclinic.service,true,0,242
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,0,244
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,244
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,244
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,244
org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVisitsByPetId,UNKNOWN,void,org.springframework.samples.petclinic.service,false,1,244
org.springframework.samples.petclinic.service.EntityUtils#getById,org.springframework.samples.petclinic.model.BaseEntity#getId,java.lang.Integer,org.springframework.samples.petclinic.service,true,0,46
org.springframework.samples.petclinic.service.EntityUtils#getById,org.springframework.samples.petclinic.model.BaseEntity#getId,java.lang.Integer,org.springframework.samples.petclinic.service,true,0,46
org.springframework.samples.petclinic.service.EntityUtils#getById,java.lang.Class#isInstance,boolean,org.springframework.samples.petclinic.service,false,1,46
org.springframework.samples.petclinic.PetClinicApplication#main,org.springframework.boot.SpringApplication#run,void,org.springframework.samples.petclinic,false,2,33
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,UNKNOWN,void,org.springframework.samples.petclinic,false,1,29
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,org.springframework.aot.hint.RuntimeHints#resources,void,org.springframework.samples.petclinic,false,0,29
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,UNKNOWN,void,org.springframework.samples.petclinic,false,1,30
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,org.springframework.aot.hint.RuntimeHints#resources,void,org.springframework.samples.petclinic,false,0,30
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,UNKNOWN,void,org.springframework.samples.petclinic,false,1,31
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,org.springframework.aot.hint.RuntimeHints#resources,void,org.springframework.samples.petclinic,false,0,31
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,UNKNOWN,void,org.springframework.samples.petclinic,false,1,32
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,org.springframework.aot.hint.RuntimeHints#serialization,void,org.springframework.samples.petclinic,false,0,32
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,UNKNOWN,void,org.springframework.samples.petclinic,false,1,33
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,org.springframework.aot.hint.RuntimeHints#serialization,void,org.springframework.samples.petclinic,false,0,33
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,UNKNOWN,void,org.springframework.samples.petclinic,false,1,34
org.springframework.samples.petclinic.PetClinicRuntimeHints#registerHints,org.springframework.aot.hint.RuntimeHints#serialization,void,org.springframework.samples.petclinic,false,0,34
org.springframework.samples.petclinic.MySqlIntegrationTests#testFindAll,org.springframework.samples.petclinic.vet.VetRepository#findAll,java.util.Collection,org.springframework.samples.petclinic,true,0,63
org.springframework.samples.petclinic.MySqlIntegrationTests#testFindAll,org.springframework.samples.petclinic.vet.VetRepository#findAll,java.util.Collection,org.springframework.samples.petclinic,true,0,64
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,UNKNOWN,org.springframework.web.client.RestTemplate,org.springframework.samples.petclinic,false,0,69
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,org.springframework.boot.restclient.RestTemplateBuilder#rootUri,void,org.springframework.samples.petclinic,false,1,69
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,org.springframework.web.client.RestTemplate#exchange,org.springframework.http.ResponseEntity,org.springframework.samples.petclinic,false,2,70
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,UNKNOWN,void,org.springframework.samples.petclinic,false,0,70
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,org.springframework.http.RequestEntity#get,void,org.springframework.samples.petclinic,false,1,70
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,UNKNOWN,void,org.springframework.samples.petclinic,false,1,71
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,UNKNOWN,void,org.springframework.samples.petclinic,false,1,71
org.springframework.samples.petclinic.MySqlIntegrationTests#testOwnerDetails,org.springframework.http.ResponseEntity#getStatusCode,void,org.springframework.samples.petclinic,false,0,71
org.springframework.samples.petclinic.MysqlTestApplication#container,org.testcontainers.utility.DockerImageName#parse,void,org.springframework.samples.petclinic,false,1,39
org.springframework.samples.petclinic.MysqlTestApplication#main,org.springframework.boot.SpringApplication#run,void,org.springframework.samples.petclinic,false,3,43
org.springframework.samples.petclinic.PetClinicIntegrationTests#testFindAll,org.springframework.samples.petclinic.vet.VetRepository#findAll,java.util.Collection,org.springframework.samples.petclinic,true,0,48
org.springframework.samples.petclinic.PetClinicIntegrationTests#testFindAll,org.springframework.samples.petclinic.vet.VetRepository#findAll,java.util.Collection,org.springframework.samples.petclinic,true,0,49
org.springframework.samples.petclinic.PetClinicIntegrationTests#testOwnerDetails,UNKNOWN,org.springframework.web.client.RestTemplate,org.springframework.samples.petclinic,false,0,54
org.springframework.samples.petclinic.PetClinicIntegrationTests#testOwnerDetails,org.springframework.boot.restclient.RestTemplateBuilder#rootUri,void,org.springframework.samples.petclinic,false,1,54
org.springframework.samples.petclinic.PetClinicIntegrationTests#testOwnerDetails,org.springframework.web.client.RestTemplate#exchange,org.springframework.http.ResponseEntity,org.springframework.samples.petclinic,false,2,55
org.springframework.samples.petclinic.PetClinicIntegrationTests#testOwnerDetails,UNKNOWN,void,org.springframework.samples.petclinic,false,0,55
org.springframework.samples.petclinic.PetClinicIntegrationTests#testOwnerDetails,org.springframework.http.RequestEntity#get,void,org.springframework.samples.petclinic,false,1,55
org.springframework.samples.petclinic.PetClinicIntegrationTests#testOwnerDetails,UNKNOWN,void,org.springframework.samples.petclinic,false,1,56
org.springframework.samples.petclinic.PetClinicIntegrationTests#testOwnerDetails,UNKNOWN,void,org.springframework.samples.petclinic,false,1,56
