ReturnType,IsVoidCall,CallerLayer,CalleeLayer,LayerRelation,ArgCount,HasLiteralArg,HasNullArg,HasBooleanArg,HasNestedInvocationArg,AssignedToVariable,ReturnedDirectly,PassedAsArgument,InIfCondition,InsideIfBody,InsideLoop,ReceiverCategory,ReceiverOrigin,MethodName,NamePattern,NameStartsWithGet,NameStartsWithFind,NameStartsWithSave,NameStartsWithDelete,NameStartsWithUpdate,NameContainsValidate,NameContainsCheck,BooleanLikeCall,ArgumentTypePattern,CallerMethodFanOut,CallerClassFanOut,CalleeMethodFanIn,GuardedByIf,GuardedByNullCheck,GuardedByBooleanCheck,GuardedByInstanceofCheck,PrecededByGuardClause,ReceiverIsProjectType,ReceiverIsExternalType,ReceiverIsFieldDependency,NameStartsWithNotify,NameStartsWithPublish,NameStartsWithEmit,NameStartsWithDispatch,NameStartsWithFire,NameStartsWithSend,ReceiverLooksLikeObserverPublisher,ReceiverLooksLikeEventBus,ReceiverLooksLikeListenerRegistry,AnyArgumentLooksLikeEvent,AnyArgumentLooksLikeMessage,FollowsStateMutationNearby,CrossLayerCall,CallsDependencyField,InsideDelegationChain,HasChainedOrNestedDelegation,ReturnsBoolean,ReturnsCollection,ReturnsOptional,ReturnsProjectType,ReturnsExternalType,MethodLooksAccessor,MethodLooksMutator,CallerLooksControllerMethod,CalleeLooksQueryMethod,CalleeLooksCommandMethod,CalleeLooksValidatorMethod,PreviousStatementContainsMutation,InvocationResultUsedInComparison,InvocationResultUsedInNullCheck,InvocationFeedsAnotherCall,IsFactoryLikeCall,ReturnsNewProjectType,MethodNameStartsWithCreate,MethodNameStartsWithBuild,MethodNameStartsWithOf,MethodNameStartsWithFrom,ReceiverLooksLikeFactory,ResultUsageKind,CalleeNameAction,ComputeTransformNameHint,CalleeBodySummary,CalleeAnnotations,ReceiverFieldInjectedDependency,IsLoggingCall,ManualLabel
java.util.Optional,false,other,external,other->external,1,false,false,false,true,false,true,false,false,true,false,static_type,STATIC,of,other,false,false,false,false,false,false,false,false,INVOCATION,10,5,1,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,RETURNED,CREATION,NONE,UNRESOLVED,UNRESOLVED,false,false,Creational
org.springframework.samples.petclinic.owner.Pet,false,controller,other,controller->other,2,true,false,true,false,true,false,false,false,true,false,domain_or_internal,PARAMETER,getPet,query,true,false,false,false,false,false,false,false,VARIABLE|BOOLEAN_LITERAL,13,16,3,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,ACCESSOR,NONE,RETURNS_VALUE,Entity|Table,false,false,Query/Retrieve
boolean,false,other,other,other->other,0,false,false,false,false,false,false,true,false,false,false,domain_or_internal,LOCAL,isAlive,guard,false,false,false,false,false,false,false,true,NONE,11,15,5,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,true,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,EXISTENCE_CHECK,NONE,RETURNS_VALUE,NONE,false,false,Validate/Guard
void,true,other,unknown,other->unknown,1,true,false,true,false,false,false,false,false,false,false,chained_call,CHAINED,thenReturn,other,false,false,false,false,false,false,false,false,BOOLEAN_LITERAL,24,19,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
void,true,other,domain,other->domain,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,setLastName,command,false,false,false,false,false,false,false,false,STRING_LITERAL,3,13,8,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,MappedSuperclass,false,false,Command/Mutate
java.util.List,false,other,other,other->other,0,false,false,false,false,true,false,false,false,false,false,domain_or_internal,LOCAL,getPlayers,query,true,false,false,false,false,false,false,false,NONE,17,7,5,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|CHAINED,ACCESSOR,NONE,UNRESOLVED,NONE,false,false,Query/Retrieve
boolean,false,controller,external,controller->external,0,false,false,false,false,false,false,false,true,false,false,variable,PARAMETER,hasErrors,guard,false,false,false,false,false,false,false,true,NONE,13,16,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,USED_IN_CONDITION,EXISTENCE_CHECK,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,service,other,service->other,1,true,false,false,false,false,false,false,false,false,false,domain_or_internal,LOCAL,setDescription,command,false,false,false,false,false,false,false,false,STRING_LITERAL,15,18,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,IGNORED,MUTATOR,NONE,WRITES_FIELD|ASSIGNS_VARIABLE,Entity|Table,false,false,Command/Mutate
java.lang.String,false,other,external,other->external,0,false,false,false,false,false,false,true,false,false,true,chained_call,CHAINED,toString,other,false,false,false,false,false,false,false,false,NONE,23,16,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT|CHAINED,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
nl.tudelft.jpacman.level.Player,false,other,external,other->external,1,false,false,false,false,false,false,false,false,true,true,collection,FIELD,get,query,true,false,false,false,false,false,false,false,VARIABLE,7,17,15,true,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,CHAINED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,true,false,Query/Retrieve
void,true,other,other,other->other,1,false,false,false,false,false,false,false,false,false,true,domain_or_internal,PARAMETER,getRecipients,query,true,false,false,false,false,false,false,false,VARIABLE,8,7,10,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,IGNORED,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
java.lang.String,false,other,external,other->external,1,false,false,false,true,true,false,true,false,false,false,static_type,STATIC,toString,other,false,false,false,false,false,false,false,false,INVOCATION,4,15,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,ASSIGNED|PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Compute/Transform
boolean,false,other,other,other->other,1,false,false,false,true,false,false,false,true,false,true,domain_or_internal,THIS,isSupportedEmailAddress,guard,false,false,false,false,false,false,false,true,INVOCATION,4,15,3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,USED_IN_CONDITION,EXISTENCE_CHECK,NONE,RETURNS_VALUE,NONE,false,false,Validate/Guard
boolean,false,controller,external,controller->external,1,false,false,false,true,false,false,false,false,false,false,collection,CHAINED,addAll,command,false,false,false,false,false,false,false,true,INVOCATION,3,7,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,CHAINED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
java.util.List,false,other,other,other->other,3,false,false,false,true,true,false,false,false,false,false,static_type,STATIC,shortestPath,other,false,false,false,false,false,false,false,false,VARIABLE|VARIABLE|INVOCATION,8,10,9,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,ASSIGNED,OTHER,NONE,CALLS_MUTATOR|RETURNS_VALUE|RETURNS_NEW_OBJECT,NONE,false,false,Compute/Transform
void,true,other,external,other->external,2,false,false,false,true,false,false,false,false,false,false,logger,LOCAL,setNegativeButton,command,false,false,false,false,false,false,false,false,VARIABLE|CONSTRUCTOR,9,4,1,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,IGNORED,MUTATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Command/Mutate
void,true,other,unknown,other->unknown,2,true,false,false,false,false,false,true,false,false,false,controller,THIS,get,query,true,false,false,false,false,false,false,false,STRING_LITERAL|VARIABLE,9,10,3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Control/Orchestrate
com.fsck.k9.message.BodyPart,false,other,other,other->other,1,true,false,false,false,true,false,false,false,false,false,static_type,STATIC,createTextPart,command,false,false,false,false,false,false,false,false,STRING_LITERAL,14,9,3,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,ASSIGNED,CREATION,NONE,RETURNS_VALUE,NONE,false,false,Creational
void,true,other,external,other->external,2,true,false,false,true,false,false,false,false,false,false,static_type,STATIC,assertEquals,other,false,false,false,false,false,false,false,false,STRING_LITERAL|INVOCATION,17,20,14,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,IGNORED,VALIDATOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
nl.tudelft.jpacman.npc.ghost.GhostFactory,false,other,other,other->other,0,false,false,false,false,false,true,true,false,false,false,domain_or_internal,THIS,getGhostFactory,query,true,false,false,false,false,false,false,false,NONE,3,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,RETURNED|PASSED_AS_ARGUMENT,ACCESSOR,NONE,RETURNS_VALUE|RETURNS_NEW_OBJECT,SuppressWarnings,false,false,Query/Retrieve
void,true,other,external,other->external,0,false,false,false,false,false,false,true,false,false,false,variable,LOCAL,getBody,query,true,false,false,false,false,false,false,false,NONE,10,6,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,ACCESSOR,NONE,UNRESOLVED,UNRESOLVED,false,false,Query/Retrieve
nl.tudelft.jpacman.level.MapParser,false,other,other,other->other,0,false,false,false,false,false,true,false,false,false,false,domain_or_internal,THIS,getMapParser,query,true,false,false,false,false,false,false,false,NONE,3,9,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,RETURNED|CHAINED,ACCESSOR,NONE,RETURNS_VALUE|RETURNS_NEW_OBJECT,SuppressWarnings,false,false,Compute/Transform
boolean,false,other,external,other->external,0,false,false,false,false,false,false,false,true,false,false,variable,LOCAL,isEmpty,guard,false,false,false,false,false,false,false,true,NONE,23,16,2,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,true,USED_IN_CONDITION,EXISTENCE_CHECK,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
void,true,other,external,other->external,1,false,false,false,false,false,false,true,false,false,false,static_type,STATIC,nullable,other,false,false,false,false,false,false,false,false,VARIABLE,9,17,10,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,PASSED_AS_ARGUMENT,OTHER,NONE,UNRESOLVED,UNRESOLVED,false,false,Validate/Guard
